timestamp,product_id,defects,units,defects_per_unit,lcl,center_line,ucl,rule_1_beyond_3sigma,rule_2_two_of_three_beyond_2sigma,rule_3_four_of_five_beyond_1sigma,rule_4_eight_same_side,any_signal
2025-02-01 00:00:00,PRD-A,26.0,1041.0,0.024975984630163303,0.03470679731704586,0.056882997094004746,0.07905919687096363,True,False,False,False,True
2025-02-01 08:00:00,PRD-A,32.0,1293.0,0.02474864655839134,0.036984822937538686,0.056882997094004746,0.0767811712504708,True,True,True,False,True
2025-02-01 16:00:00,PRD-A,50.0,1252.0,0.039936102236421724,0.0366616387384727,0.056882997094004746,0.07710435544953678,False,True,True,False,True
2025-02-08 00:00:00,PRD-A,41.0,1303.0,0.031465848042977744,0.03706132523600075,0.056882997094004746,0.07670466895200874,True,True,True,False,True
2025-02-08 08:00:00,PRD-A,26.0,1284.0,0.020249221183800622,0.03691520812142933,0.056882997094004746,0.07685078606658016,True,True,True,False,True
2025-02-08 16:00:00,PRD-A,51.0,1256.0,0.04060509554140127,0.03669386403122894,0.056882997094004746,0.07707213015678055,False,True,True,False,True
2025-02-09 00:00:00,PRD-A,32.0,1308.0,0.024464831804281346,0.037099246969333095,0.056882997094004746,0.07666674721867639,True,True,True,False,True
2025-02-09 08:00:00,PRD-A,40.0,1292.0,0.030959752321981424,0.036977123895209005,0.056882997094004746,0.07678887029280049,True,True,True,True,True
2025-02-09 16:00:00,PRD-A,53.0,1193.0,0.04442581726739313,0.03616764743433816,0.056882997094004746,0.07759834675367133,False,True,True,True,True
2025-02-16 00:00:00,PRD-A,34.0,1278.0,0.026604068857589983,0.036868390263554686,0.056882997094004746,0.0768976039244548,True,True,True,True,True
2025-02-16 08:00:00,PRD-A,61.0,1338.0,0.045590433482810166,0.03732229524856652,0.056882997094004746,0.07644369893944297,False,False,True,True,True
2025-02-16 16:00:00,PRD-A,69.0,1295.0,0.05328185328185328,0.037000194260154516,0.056882997094004746,0.07676579992785498,False,False,True,True,True
2025-02-17 00:00:00,PRD-A,45.0,1308.0,0.034403669724770644,0.037099246969333095,0.056882997094004746,0.07666674721867639,True,False,True,True,True
2025-02-17 08:00:00,PRD-A,33.0,1267.0,0.026045777426992895,0.036781695360778625,0.056882997094004746,0.07698429882723087,True,True,True,True,True
2025-02-17 16:00:00,PRD-A,55.0,1266.0,0.04344391785150079,0.03677375802513534,0.056882997094004746,0.07699223616287415,False,True,True,True,True
2025-02-24 00:00:00,PRD-A,71.0,1255.0,0.05657370517928287,0.03668582215356973,0.056882997094004746,0.07708017203443976,False,True,False,True,True
2025-02-24 08:00:00,PRD-A,75.0,1314.0,0.05707762557077625,0.03714446702874865,0.056882997094004746,0.07662152715926085,False,False,False,False,False
2025-02-24 16:00:00,PRD-A,93.0,1227.0,0.07579462102689487,0.03645667345241331,0.056882997094004746,0.07730932073559618,False,False,False,False,False
2025-02-25 00:00:00,PRD-A,86.0,1302.0,0.06605222734254992,0.03705371468787698,0.056882997094004746,0.07671227950013251,False,False,False,False,False
2025-02-25 08:00:00,PRD-A,103.0,1253.0,0.08220271348762968,0.03666970952640365,0.056882997094004746,0.07709628466160584,True,True,False,False,True
2025-02-25 16:00:00,PRD-A,118.0,1252.0,0.09424920127795527,0.0366616387384727,0.056882997094004746,0.07710435544953678,True,True,True,False,True
2025-03-04 00:00:00,PRD-A,29.0,1255.0,0.023107569721115537,0.03668582215356973,0.056882997094004746,0.07708017203443976,True,True,True,False,True
2025-03-04 08:00:00,PRD-A,31.0,1301.0,0.02382782475019216,0.03704609536678652,0.056882997094004746,0.07671989882122297,True,True,False,False,True
2025-03-04 16:00:00,PRD-A,54.0,1304.0,0.04141104294478527,0.037068927027980425,0.056882997094004746,0.07669706716002907,False,True,False,False,True
2025-03-05 00:00:00,PRD-A,35.0,1259.0,0.02779984114376489,0.03671793214993367,0.056882997094004746,0.07704806203807582,True,True,True,False,True
2025-03-05 08:00:00,PRD-A,47.0,1246.0,0.0377207062600321,0.03661301015116347,0.056882997094004746,0.07715298403684602,False,True,True,False,True
2025-03-05 16:00:00,PRD-A,55.0,1293.0,0.042536736272235115,0.036984822937538686,0.056882997094004746,0.0767811712504708,False,True,True,False,True
2025-03-12 00:00:00,PRD-A,42.0,1212.0,0.034653465346534656,0.03633066162398304,0.056882997094004746,0.07743533256402646,True,True,True,False,True
2025-03-12 08:00:00,PRD-A,47.0,1326.0,0.03544494720965309,0.03723398463323995,0.056882997094004746,0.07653200955476955,True,True,True,True,True
2025-03-12 16:00:00,PRD-A,57.0,1224.0,0.04656862745098039,0.03643165651267453,0.056882997094004746,0.07733433767533496,False,True,True,True,True
2025-03-13 00:00:00,PRD-A,52.0,1266.0,0.04107424960505529,0.03677375802513534,0.056882997094004746,0.07699223616287415,False,True,True,True,True
2025-03-13 08:00:00,PRD-A,44.0,1310.0,0.03358778625954199,0.03711435483722928,0.056882997094004746,0.0766516393507802,True,True,True,True,True
2025-03-13 16:00:00,PRD-A,83.0,1228.0,0.06758957654723127,0.036464992053304654,0.056882997094004746,0.07730100213470484,False,True,True,False,True
2025-03-20 00:00:00,PRD-A,62.0,1212.0,0.05115511551155116,0.03633066162398304,0.056882997094004746,0.07743533256402646,False,False,False,False,False
2025-03-20 08:00:00,PRD-A,52.0,1338.0,0.03886397608370702,0.03732229524856652,0.056882997094004746,0.07644369893944297,False,False,False,False,False
2025-03-20 16:00:00,PRD-A,42.0,1228.0,0.03420195439739414,0.036464992053304654,0.056882997094004746,0.07730100213470484,True,True,False,False,True
2025-03-21 00:00:00,PRD-A,32.0,1303.0,0.024558710667689946,0.03706132523600075,0.056882997094004746,0.07670466895200874,True,True,False,False,True
2025-03-21 08:00:00,PRD-A,52.0,1317.0,0.039483675018982534,0.03716696108741244,0.056882997094004746,0.07659903310059706,False,True,True,False,True
2025-03-21 16:00:00,PRD-A,51.0,1277.0,0.039937353171495694,0.036860555224370074,0.056882997094004746,0.07690543896363941,False,True,True,False,True
2025-03-28 00:00:00,PRD-A,40.0,1241.0,0.032232070910556,0.036572217220098985,0.056882997094004746,0.07719377696791051,True,True,True,False,True
2025-03-28 08:00:00,PRD-A,40.0,1264.0,0.03164556962025317,0.03675785510523677,0.056882997094004746,0.07700813908277272,True,True,True,True,True
2025-03-28 16:00:00,PRD-A,72.0,1271.0,0.05664830841856806,0.036813350973701295,0.056882997094004746,0.0769526432143082,False,True,True,True,True
2025-03-29 00:00:00,PRD-A,51.0,1132.0,0.045053003533568906,0.035616827319082944,0.056882997094004746,0.07814916686892655,False,False,True,True,True
2025-03-29 08:00:00,PRD-A,48.0,1300.0,0.036923076923076927,0.037038467255861546,0.056882997094004746,0.07672752693214795,True,False,True,True,True
2025-03-29 16:00:00,PRD-A,49.0,1309.0,0.0374331550802139,0.03710680523135667,0.056882997094004746,0.07665918895665283,False,True,True,True,True
2025-04-05 00:00:00,PRD-A,43.0,1259.0,0.03415409054805401,0.03671793214993367,0.056882997094004746,0.07704806203807582,True,True,True,True,True
2025-04-05 08:00:00,PRD-A,57.0,1283.0,0.044427123928293066,0.03690742795788743,0.056882997094004746,0.07685856623012206,False,True,True,True,True
2025-04-05 16:00:00,PRD-A,69.0,1244.0,0.05546623794212219,0.0365967224932981,0.056882997094004746,0.07716927169471138,False,False,True,True,True
2025-04-06 00:00:00,PRD-A,58.0,1266.0,0.045813586097946286,0.03677375802513534,0.056882997094004746,0.07699223616287415,False,False,True,True,True
2025-04-06 08:00:00,PRD-A,69.0,1252.0,0.05511182108626198,0.0366616387384727,0.056882997094004746,0.07710435544953678,False,False,False,True,True
2025-04-06 16:00:00,PRD-A,92.0,1171.0,0.07856532877882152,0.03597395954375923,0.056882997094004746,0.07779203464425026,True,False,False,False,True
2025-04-13 00:00:00,PRD-A,37.0,1203.0,0.030756442227763924,0.03625392581702626,0.056882997094004746,0.07751206837098323,True,False,False,False,True
2025-04-13 08:00:00,PRD-A,41.0,1291.0,0.031758326878388844,0.03696941590917035,0.056882997094004746,0.07679657827883915,True,True,False,False,True
2025-04-13 16:00:00,PRD-A,75.0,1228.0,0.061074918566775244,0.036464992053304654,0.056882997094004746,0.07730100213470484,False,True,False,False,True
2025-04-14 00:00:00,PRD-A,59.0,1287.0,0.04584304584304584,0.036938494180631054,0.056882997094004746,0.07682750000737844,False,False,False,False,False
2025-04-14 08:00:00,PRD-A,58.0,1300.0,0.04461538461538461,0.037038467255861546,0.056882997094004746,0.07672752693214795,False,False,True,False,True
2025-04-14 16:00:00,PRD-A,44.0,788.0,0.05583756345177665,0.03139419757696489,0.056882997094004746,0.0823717966110446,False,False,False,False,False
2025-04-21 00:00:00,PRD-A,64.0,1207.0,0.05302402651201325,0.036288136572370074,0.056882997094004746,0.07747785761563941,False,False,False,False,False
2025-04-21 08:00:00,PRD-A,67.0,1219.0,0.054963084495488104,0.036389756569998585,0.056882997094004746,0.0773762376180109,False,False,False,False,False
2025-04-21 16:00:00,PRD-A,88.0,1216.0,0.07236842105263158,0.03636449265180811,0.056882997094004746,0.07740150153620137,False,False,False,False,False
2025-04-22 00:00:00,PRD-A,68.0,1218.0,0.05582922824302135,0.03638134563571299,0.056882997094004746,0.0773846485522965,False,False,False,False,False
2025-04-22 08:00:00,PRD-A,81.0,1227.0,0.06601466992665037,0.03645667345241331,0.056882997094004746,0.07730932073559618,False,False,False,False,False
2025-04-22 16:00:00,PRD-A,126.0,1182.0,0.1065989847715736,0.03607147943638943,0.056882997094004746,0.07769451475162006,True,False,False,False,True
2025-04-29 00:00:00,PRD-A,43.0,1235.0,0.034817813765182185,0.03652293907276191,0.056882997094004746,0.07724305511524758,True,False,False,False,True
2025-04-29 08:00:00,PRD-A,28.0,1306.0,0.021439509954058193,0.03708410441057221,0.056882997094004746,0.07668188977743728,True,True,False,False,True
2025-04-29 16:00:00,PRD-A,76.0,1253.0,0.060654429369513166,0.03666970952640365,0.056882997094004746,0.07709628466160584,False,True,False,False,True
2025-04-30 00:00:00,PRD-A,78.0,1258.0,0.06200317965023847,0.036709919010358874,0.056882997094004746,0.07705607517765062,False,False,False,False,False
2025-04-30 08:00:00,PRD-A,70.0,1284.0,0.05451713395638629,0.03691520812142933,0.056882997094004746,0.07685078606658016,False,False,False,False,False
2025-04-30 16:00:00,PRD-A,108.0,1312.0,0.08231707317073171,0.03712942814651725,0.056882997094004746,0.07663656604149224,True,False,False,False,True
2025-05-07 00:00:00,PRD-A,70.0,1198.0,0.05843071786310518,0.03621092166095856,0.056882997094004746,0.07755507252705093,False,False,False,False,False
2025-05-07 08:00:00,PRD-A,32.0,1223.0,0.02616516762060507,0.03642329708433388,0.056882997094004746,0.07734269710367561,True,False,False,False,True
2025-05-07 16:00:00,PRD-A,61.0,1255.0,0.04860557768924303,0.03668582215356973,0.056882997094004746,0.07708017203443976,False,False,False,False,False
2025-05-08 00:00:00,PRD-A,44.0,1288.0,0.034161490683229816,0.036946238115271014,0.056882997094004746,0.07681975607273847,True,True,False,False,True
2025-05-08 08:00:00,PRD-A,50.0,1255.0,0.0398406374501992,0.03668582215356973,0.056882997094004746,0.07708017203443976,False,True,True,False,True
2025-05-08 16:00:00,PRD-A,79.0,1205.0,0.06556016597510374,0.03627105248770553,0.056882997094004746,0.07749494170030397,False,True,True,False,True
2025-05-15 00:00:00,PRD-A,30.0,1267.0,0.02367797947908445,0.036781695360778625,0.056882997094004746,0.07698429882723087,True,True,True,False,True
2025-05-15 08:00:00,PRD-A,31.0,1287.0,0.024087024087024088,0.036938494180631054,0.056882997094004746,0.07682750000737844,True,True,True,False,True
2025-05-15 16:00:00,PRD-A,48.0,1220.0,0.03934426229508197,0.03639815716085125,0.056882997094004746,0.07736783702715824,False,True,True,False,True
2025-05-16 00:00:00,PRD-A,40.0,1302.0,0.030721966205837174,0.03705371468787698,0.056882997094004746,0.07671227950013251,True,True,True,False,True
2025-05-16 08:00:00,PRD-A,47.0,1319.0,0.0356330553449583,0.03718191447295887,0.056882997094004746,0.07658407971505063,True,True,True,False,True
2025-05-16 16:00:00,PRD-A,66.0,1230.0,0.05365853658536585,0.036481598810863665,0.056882997094004746,0.07728439537714582,False,True,True,False,True
2025-05-23 00:00:00,PRD-A,66.0,1306.0,0.05053598774885146,0.03708410441057221,0.056882997094004746,0.07668188977743728,False,False,False,False,False
2025-05-23 08:00:00,PRD-A,38.0,1310.0,0.02900763358778626,0.03711435483722928,0.056882997094004746,0.0766516393507802,True,False,False,True,True
2025-05-23 16:00:00,PRD-A,47.0,1261.0,0.03727200634417129,0.036733929823966366,0.056882997094004746,0.07703206436404313,False,True,False,True,True
2025-05-24 00:00:00,PRD-A,66.0,1341.0,0.049217002237136466,0.03734418747909174,0.056882997094004746,0.07642180670891775,False,True,False,True,True
2025-05-24 08:00:00,PRD-A,34.0,1256.0,0.027070063694267517,0.03669386403122894,0.056882997094004746,0.07707213015678055,True,True,True,True,True
2025-05-24 16:00:00,PRD-A,66.0,1286.0,0.05132192846034215,0.03693074121516296,0.056882997094004746,0.07683525297284653,False,False,True,True,True
2025-05-31 00:00:00,PRD-A,35.0,1242.0,0.02818035426731079,0.036580395509085234,0.056882997094004746,0.07718559867892426,True,True,True,True,True
2025-05-31 08:00:00,PRD-A,38.0,1212.0,0.03135313531353135,0.03633066162398304,0.056882997094004746,0.07743533256402646,True,True,True,True,True
2025-05-31 16:00:00,PRD-A,25.0,1294.0,0.019319938176197836,0.036992513053441915,0.056882997094004746,0.07677348113456758,True,True,True,True,True
2025-06-01 00:00:00,PRD-A,19.0,1121.0,0.01694915254237288,0.035512743107726535,0.056882997094004746,0.07825325108028296,True,True,True,True,True
2025-06-01 08:00:00,PRD-A,52.0,1300.0,0.04,0.037038467255861546,0.056882997094004746,0.07672752693214795,False,True,True,True,True
2025-06-01 16:00:00,PRD-A,57.0,1365.0,0.041758241758241756,0.03751671897733145,0.056882997094004746,0.07624927521067804,False,True,True,True,True
2025-06-08 00:00:00,PRD-A,31.0,1224.0,0.025326797385620915,0.03643165651267453,0.056882997094004746,0.07733433767533496,True,True,True,True,True
2025-06-08 08:00:00,PRD-A,32.0,1313.0,0.024371667936024372,0.03713695188282044,0.056882997094004746,0.07662904230518905,True,True,True,True,True
2025-06-08 16:00:00,PRD-A,54.0,1311.0,0.041189931350114416,0.037121895803460855,0.056882997094004746,0.07664409838454864,False,True,True,True,True
2025-06-09 00:00:00,PRD-A,35.0,1279.0,0.027365129007036748,0.03687621611207691,0.056882997094004746,0.07688977807593259,True,True,True,True,True
2025-06-09 08:00:00,PRD-A,34.0,1243.0,0.027353177795655673,0.036588563926871064,0.056882997094004746,0.07717743026113844,True,True,True,True,True
2025-06-09 16:00:00,PRD-A,48.0,1223.0,0.039247751430907606,0.03642329708433388,0.056882997094004746,0.07734269710367561,False,True,True,True,True
2025-06-16 00:00:00,PRD-A,39.0,1270.0,0.030708661417322834,0.03680545109300948,0.056882997094004746,0.07696054309500001,True,True,True,True,True
2025-06-16 08:00:00,PRD-A,28.0,1312.0,0.021341463414634148,0.03712942814651725,0.056882997094004746,0.07663656604149224,True,True,True,True,True
2025-06-16 16:00:00,PRD-A,41.0,1279.0,0.03205629397967162,0.03687621611207691,0.056882997094004746,0.07688977807593259,True,True,True,True,True
2025-06-17 00:00:00,PRD-A,43.0,1265.0,0.03399209486166008,0.036765811279490676,0.056882997094004746,0.07700018290851882,True,True,True,True,True
2025-06-17 08:00:00,PRD-A,45.0,1287.0,0.03496503496503497,0.036938494180631054,0.056882997094004746,0.07682750000737844,True,True,True,True,True
2025-06-17 16:00:00,PRD-A,69.0,1226.0,0.05628058727569331,0.03644834467586268,0.056882997094004746,0.07731764951214681,False,True,True,True,True
2025-06-24 00:00:00,PRD-A,84.0,1164.0,0.07216494845360824,0.035911182965507354,0.056882997094004746,0.07785481122250214,False,False,False,False,False
2025-06-24 08:00:00,PRD-A,84.0,850.0,0.0988235294117647,0.03234138839640848,0.056882997094004746,0.08142460579160102,True,True,False,False,True
2025-06-24 16:00:00,PRD-A,60.0,1263.0,0.047505938242280284,0.03674988948371419,0.056882997094004746,0.0770161047042953,False,True,False,False,True
2025-06-25 00:00:00,PRD-A,36.0,1258.0,0.028616852146263912,0.036709919010358874,0.056882997094004746,0.07705607517765062,True,False,False,False,True
2025-06-25 08:00:00,PRD-A,41.0,1263.0,0.03246239113222486,0.03674988948371419,0.056882997094004746,0.0770161047042953,True,True,False,False,True
2025-06-25 16:00:00,PRD-A,54.0,1267.0,0.042620363062352014,0.036781695360778625,0.056882997094004746,0.07698429882723087,False,True,True,False,True
2024-01-03 00:00:00,PRD-A,51.0,1250.0,0.0408,0.03664546811745145,0.056882997094004746,0.07712052607055804,False,True,True,False,True
2024-01-03 08:00:00,PRD-A,44.0,1288.0,0.034161490683229816,0.036946238115271014,0.056882997094004746,0.07681975607273847,True,True,True,False,True
2024-01-03 16:00:00,PRD-A,75.0,1245.0,0.060240963855421686,0.03660487122815216,0.056882997094004746,0.07716112295985733,False,True,True,False,True
2024-01-04 00:00:00,PRD-A,57.0,1285.0,0.0443579766536965,0.03692297920130044,0.056882997094004746,0.07684301498670905,False,False,True,False,True
2024-01-04 08:00:00,PRD-A,58.0,1295.0,0.044787644787644784,0.037000194260154516,0.056882997094004746,0.07676579992785498,False,False,True,False,True
2024-01-04 16:00:00,PRD-A,74.0,1250.0,0.0592,0.03664546811745145,0.056882997094004746,0.07712052607055804,False,False,False,False,False
2024-01-11 00:00:00,PRD-A,25.0,1257.0,0.01988862370723946,0.036701896310465804,0.056882997094004746,0.07706409787754369,True,False,False,False,True
2024-01-11 08:00:00,PRD-A,35.0,1231.0,0.02843216896831844,0.03648988700876133,0.056882997094004746,0.07727610717924815,True,True,True,False,True
2024-01-11 16:00:00,PRD-A,52.0,1313.0,0.039603960396039604,0.03713695188282044,0.056882997094004746,0.07662904230518905,False,True,True,False,True
2024-01-12 00:00:00,PRD-A,35.0,1311.0,0.02669717772692601,0.037121895803460855,0.056882997094004746,0.07664409838454864,True,True,True,False,True
2024-01-12 08:00:00,PRD-A,38.0,1296.0,0.029320987654320986,0.03700786657486574,0.056882997094004746,0.07675812761314375,True,True,True,False,True
2024-01-12 16:00:00,PRD-A,59.0,1299.0,0.04541955350269438,0.037030830338188755,0.056882997094004746,0.07673516384982074,False,True,True,False,True
2024-01-19 00:00:00,PRD-A,35.0,1273.0,0.02749410840534171,0.0368291228002004,0.056882997094004746,0.0769368713878091,True,True,True,False,True
2024-01-19 08:00:00,PRD-A,45.0,1262.0,0.03565768621236133,0.036741914396211744,0.056882997094004746,0.07702407979179775,True,True,True,True,True
2024-01-19 16:00:00,PRD-A,73.0,1236.0,0.05906148867313916,0.03653117700877434,0.056882997094004746,0.07723481717923515,False,True,True,False,True
2024-01-20 00:00:00,PRD-A,62.0,1292.0,0.047987616099071206,0.036977123895209005,0.056882997094004746,0.07678887029280049,False,False,True,False,True
2024-01-20 08:00:00,PRD-A,56.0,1250.0,0.0448,0.03664546811745145,0.056882997094004746,0.07712052607055804,False,False,True,False,True
2024-01-20 16:00:00,PRD-A,79.0,1278.0,0.061815336463223784,0.036868390263554686,0.056882997094004746,0.0768976039244548,False,False,False,False,False
2024-01-27 00:00:00,PRD-A,54.0,1221.0,0.044226044226044224,0.036406547429453526,0.056882997094004746,0.07735944675855597,False,False,False,False,False
2024-01-27 08:00:00,PRD-A,49.0,1260.0,0.03888888888888889,0.03672593574816284,0.056882997094004746,0.07704005843984665,False,False,True,False,True
2024-01-27 16:00:00,PRD-A,65.0,1209.0,0.053763440860215055,0.03630517824721366,0.056882997094004746,0.07746081594079583,False,False,False,False,False
2024-01-28 00:00:00,PRD-A,55.0,1296.0,0.04243827160493827,0.03700786657486574,0.056882997094004746,0.07675812761314375,False,True,False,False,True
2024-01-28 08:00:00,PRD-A,53.0,1315.0,0.0403041825095057,0.03715197360063649,0.056882997094004746,0.076614020587373,False,True,True,False,True
2024-01-28 16:00:00,PRD-A,78.0,1240.0,0.06290322580645161,0.03656402904001473,0.056882997094004746,0.07720196514799477,False,True,False,False,True
2024-02-04 00:00:00,PRD-A,40.0,1259.0,0.03177124702144559,0.03671793214993367,0.056882997094004746,0.07704806203807582,True,True,False,False,True
2024-02-04 08:00:00,PRD-A,36.0,1227.0,0.029339853300733496,0.03645667345241331,0.056882997094004746,0.07730932073559618,True,True,True,False,True
2024-02-04 16:00:00,PRD-A,80.0,1214.0,0.06589785831960461,0.036347598038454096,0.056882997094004746,0.0774183961495554,False,True,False,False,True
2024-02-05 00:00:00,PRD-A,47.0,1318.0,0.03566009104704097,0.03717444203475312,0.056882997094004746,0.07659155215325637,True,True,False,False,True
2024-02-05 08:00:00,PRD-A,51.0,1276.0,0.039968652037617555,0.03685271097651982,0.056882997094004746,0.07691328321148967,False,True,True,False,True
2024-02-05 16:00:00,PRD-A,69.0,1237.0,0.05578011317704123,0.03653940495335368,0.056882997094004746,0.0772265892346558,False,True,False,False,True
2024-02-12 00:00:00,PRD-A,54.0,1235.0,0.0437246963562753,0.03652293907276191,0.056882997094004746,0.07724305511524758,False,False,False,False,False
2024-02-12 08:00:00,PRD-A,63.0,1292.0,0.048761609907120744,0.036977123895209005,0.056882997094004746,0.07678887029280049,False,False,True,False,True
2024-02-12 16:00:00,PRD-A,71.0,1201.0,0.059117402164862616,0.03623675638311199,0.056882997094004746,0.07752923780489751,False,False,False,False,False
2024-02-13 00:00:00,PRD-A,62.0,1232.0,0.05032467532467533,0.03649816511346013,0.056882997094004746,0.07726782907454936,False,False,False,False,False
2024-02-13 08:00:00,PRD-A,54.0,1196.0,0.0451505016722408,0.03619364453681191,0.056882997094004746,0.07757234965119758,False,False,False,False,False
2024-02-13 16:00:00,PRD-A,100.0,1247.0,0.08019246190858059,0.03662113928200689,0.056882997094004746,0.0771448549060026,True,False,False,False,True
2024-02-20 00:00:00,PRD-A,31.0,1263.0,0.02454473475851148,0.03674988948371419,0.056882997094004746,0.0770161047042953,True,False,False,False,True
2024-02-20 08:00:00,PRD-A,78.0,1342.0,0.05812220566318927,0.0373514685710587,0.056882997094004746,0.07641452561695079,False,False,False,False,False
2024-02-20 16:00:00,PRD-A,45.0,1249.0,0.036028823058446756,0.0366373682456136,0.056882997094004746,0.07712862594239589,True,True,False,False,True
2024-02-21 00:00:00,PRD-A,60.0,1291.0,0.046475600309837335,0.03696941590917035,0.056882997094004746,0.07679657827883915,False,False,False,False,False
2024-02-21 08:00:00,PRD-A,33.0,997.0,0.033099297893681046,0.03422273592705201,0.056882997094004746,0.07954325826095748,True,True,True,False,True
2024-02-21 16:00:00,PRD-A,41.0,1325.0,0.030943396226415093,0.037226571310033055,0.056882997094004746,0.07653942287797644,True,True,True,False,True
2024-02-28 00:00:00,PRD-A,43.0,629.0,0.06836248012718601,0.02835395647330131,0.056882997094004746,0.08541203771470818,False,True,True,False,True
2024-02-28 08:00:00,PRD-A,35.0,1237.0,0.028294260307194827,0.03653940495335368,0.056882997094004746,0.0772265892346558,True,True,True,False,True
2024-02-28 16:00:00,PRD-A,49.0,1270.0,0.03858267716535433,0.03680545109300948,0.056882997094004746,0.07696054309500001,False,True,True,False,True
2024-02-29 00:00:00,PRD-A,71.0,1349.0,0.05263157894736842,0.03740220931355029,0.056882997094004746,0.0763637848744592,False,True,False,False,True
2024-02-29 08:00:00,PRD-A,41.0,1309.0,0.03132161955691368,0.03710680523135667,0.056882997094004746,0.07665918895665283,True,True,False,False,True
2024-02-29 16:00:00,PRD-A,47.0,1266.0,0.03712480252764613,0.03677375802513534,0.056882997094004746,0.07699223616287415,False,True,True,False,True
2024-03-07 00:00:00,PRD-A,57.0,1270.0,0.04488188976377953,0.03680545109300948,0.056882997094004746,0.07696054309500001,False,True,True,False,True
2024-03-07 08:00:00,PRD-A,80.0,1229.0,0.06509357200976404,0.03647330049923999,0.056882997094004746,0.07729269368876951,False,False,False,False,False
2024-03-07 16:00:00,PRD-A,100.0,1248.0,0.08012820512820513,0.03662925864030204,0.056882997094004746,0.07713673554770745,True,False,False,False,True
2024-03-08 00:00:00,PRD-A,81.0,1255.0,0.06454183266932272,0.03668582215356973,0.056882997094004746,0.07708017203443976,False,False,False,False,False
2024-03-08 08:00:00,PRD-A,86.0,1303.0,0.06600153491941672,0.03706132523600075,0.056882997094004746,0.07670466895200874,False,False,True,False,True
2024-03-08 16:00:00,PRD-A,115.0,1260.0,0.09126984126984126,0.03672593574816284,0.056882997094004746,0.07704005843984665,True,False,True,False,True
2024-03-15 00:00:00,PRD-A,109.0,1114.0,0.09784560143626571,0.03544570652008085,0.056882997094004746,0.07832028766792865,True,True,True,False,True
2024-03-15 08:00:00,PRD-A,115.0,1199.0,0.09591326105087573,0.03621954400770823,0.056882997094004746,0.07754645018030126,True,True,True,False,True
2024-03-15 16:00:00,PRD-A,143.0,998.0,0.1432865731462926,0.03423409160863054,0.056882997094004746,0.07953190257937895,True,True,True,True,True
2024-03-16 00:00:00,PRD-A,51.0,1295.0,0.039382239382239385,0.037000194260154516,0.056882997094004746,0.07676579992785498,False,True,True,False,True
2024-03-16 08:00:00,PRD-A,51.0,1297.0,0.03932151117964534,0.03701553001471845,0.056882997094004746,0.07675046417329104,False,True,False,False,True
2024-03-16 16:00:00,PRD-A,61.0,1262.0,0.04833597464342314,0.036741914396211744,0.056882997094004746,0.07702407979179775,False,True,False,False,True
2024-03-23 00:00:00,PRD-A,74.0,1297.0,0.05705474171164225,0.03701553001471845,0.056882997094004746,0.07675046417329104,False,False,False,False,False
2024-03-23 08:00:00,PRD-A,36.0,1321.0,0.02725208175624527,0.037196833886398245,0.056882997094004746,0.07656916030161125,True,False,True,False,True
2024-03-23 16:00:00,PRD-A,55.0,1271.0,0.043273013375295044,0.036813350973701295,0.056882997094004746,0.0769526432143082,False,True,True,False,True
2024-03-24 00:00:00,PRD-A,41.0,1312.0,0.03125,0.03712942814651725,0.056882997094004746,0.07663656604149224,True,True,True,False,True
2024-03-24 08:00:00,PRD-A,44.0,1273.0,0.03456402199528672,0.0368291228002004,0.056882997094004746,0.0769368713878091,True,True,True,False,True
2024-03-24 16:00:00,PRD-A,80.0,1302.0,0.06144393241167435,0.03705371468787698,0.056882997094004746,0.07671227950013251,False,True,True,False,True
2024-03-31 00:00:00,PRD-A,111.0,1129.0,0.0983170947741364,0.03558859163091163,0.056882997094004746,0.07817740255709786,True,False,False,False,True
2024-03-31 08:00:00,PRD-A,102.0,1027.0,0.09931840311587146,0.03455615667354436,0.056882997094004746,0.07920983751446514,True,True,False,False,True
2024-03-31 16:00:00,PRD-A,68.0,1314.0,0.0517503805175038,0.03714446702874865,0.056882997094004746,0.07662152715926085,False,True,False,False,True
2024-04-01 00:00:00,PRD-A,46.0,1282.0,0.0358814352574103,0.03689963869296432,0.056882997094004746,0.07686635549504517,True,False,False,False,True
2024-04-01 08:00:00,PRD-A,55.0,1232.0,0.044642857142857144,0.03649816511346013,0.056882997094004746,0.07726782907454936,False,False,False,False,False
2024-04-01 16:00:00,PRD-A,69.0,1248.0,0.055288461538461536,0.03662925864030204,0.056882997094004746,0.07713673554770745,False,False,False,False,False
2024-04-08 00:00:00,PRD-A,109.0,1155.0,0.09437229437229437,0.03582963315376857,0.056882997094004746,0.07793636103424093,True,False,False,False,True
2024-04-08 08:00:00,PRD-A,92.0,1142.0,0.08056042031523643,0.035710141370699555,0.056882997094004746,0.07805585281730994,True,True,False,False,True
2024-04-08 16:00:00,PRD-A,154.0,1163.0,0.13241616509028376,0.035902168645672,0.056882997094004746,0.07786382554233749,True,True,False,False,True
2024-04-09 00:00:00,PRD-A,110.0,1004.0,0.10956175298804781,0.034301869033870766,0.056882997094004746,0.07946412515413873,True,True,True,False,True
2024-04-09 08:00:00,PRD-A,45.0,1268.0,0.03548895899053628,0.03678962330497704,0.056882997094004746,0.07697637088303246,True,True,True,False,True
