shift_id,failure_probability,rank,transformed_feature,reason_code,shap_value,transformed_value
SH-MC-01-2025030816,0.3901435974750127,3,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04018620270671666,-1.6628928182200078
SH-MC-01-2025030816,0.3901435974750127,4,numeric__temperature_c,THERMAL_STRESS,0.025684540340986838,1.8844934541930685
SH-MC-09-2025043016,0.38920895769830294,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.0411697134251693,1.4643465706502916
SH-MC-09-2025043016,0.38920895769830294,2,numeric__temperature_c,THERMAL_STRESS,0.032501220555218556,1.2976339486492536
SH-MC-09-2025043016,0.38920895769830294,3,numeric__vibration_rms,HIGH_VIBRATION_PATTERN,0.03155690544072783,1.625154826917188
SH-MC-09-2025043016,0.38920895769830294,4,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.027011998513056763,-1.1814155391063315
SH-MC-06-2025062016,0.38840071162431467,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.06514951228349401,1.8390185317216117
SH-MC-06-2025062016,0.38840071162431467,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04621016472437505,-1.7132465987962118
SH-MC-06-2025062016,0.38840071162431467,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.032621066642537104,1.2395973347025768
SH-MC-06-2025062016,0.38840071162431467,4,numeric__pressure_bar,PRESSURE_DEVIATION,0.02950522115091475,-1.7509705738100163
SH-MC-02-2025031900,0.3882249880225276,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.06176098100700464,1.652100255630058
SH-MC-02-2025031900,0.3882249880225276,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.040800802668884965,-1.9102698335469848
SH-MC-02-2025031900,0.3882249880225276,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.039392466240397994,1.3650044594615844
SH-MC-02-2025031900,0.3882249880225276,4,numeric__temperature_c,THERMAL_STRESS,0.030220945987696857,1.4380431989310425
SH-MC-09-2025050916,0.386898864738132,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.04188128147404564,1.4887339493907021
SH-MC-09-2025050916,0.386898864738132,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.0329942688700444,-1.0624456935565485
SH-MC-09-2025050916,0.386898864738132,3,numeric__temperature_c,THERMAL_STRESS,0.028779593488308535,1.5964478414930297
SH-MC-09-2025050916,0.386898864738132,4,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.025889832887539193,0.9669594085766942
SH-MC-06-2025041400,0.38676916596387756,1,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.0475518960034238,-1.579184138228496
SH-MC-06-2025041400,0.38676916596387756,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.03417205054435098,1.1150480938059264
SH-MC-06-2025041400,0.38676916596387756,3,numeric__temperature_c,THERMAL_STRESS,0.03165679504218222,1.3048968301575365
SH-MC-06-2025041400,0.38676916596387756,4,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.030803670046365143,1.3119072985694624
SH-MC-02-2025041908,0.3859052838455532,1,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04510077101507311,1.5031956459890048
SH-MC-02-2025041908,0.3859052838455532,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.036487375599665244,-1.6628167254193953
SH-MC-02-2025041908,0.3859052838455532,3,numeric__temperature_c,THERMAL_STRESS,0.03176018783381578,1.4143157578770478
SH-MC-02-2025041908,0.3859052838455532,4,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.029843156177943267,1.2593626020717736
SH-MC-12-2025040400,0.3846293677630842,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.05313826422365471,1.77217173818518
SH-MC-12-2025040400,0.3846293677630842,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04326213047718533,1.3662228465407913
SH-MC-12-2025040400,0.3846293677630842,3,numeric__temperature_c,THERMAL_STRESS,0.027761071761763786,1.4135992756335092
SH-MC-12-2025040400,0.3846293677630842,4,numeric__pressure_bar,PRESSURE_DEVIATION,0.024125776547720565,-1.514627102362003
SH-MC-10-2025051316,0.38441470427940205,1,numeric__temperature_c,THERMAL_STRESS,0.04782934803369874,2.21352122262271
SH-MC-10-2025051316,0.38441470427940205,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04733505482448643,-1.8746042824674363
SH-MC-10-2025051316,0.38441470427940205,3,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.04436169784983028,1.5667843320029002
SH-MC-10-2025051316,0.38441470427940205,4,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.03936348962706486,1.9413837612142781
SH-MC-07-2025040800,0.3840462956179188,1,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.03455271424991359,-1.6081922725434377
SH-MC-07-2025040800,0.3840462956179188,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.031888826739604845,1.3463874009564407
SH-MC-07-2025040800,0.3840462956179188,3,numeric__vibration_rms,HIGH_VIBRATION_PATTERN,0.030553864116571114,1.7551532583129752
SH-MC-07-2025040800,0.3840462956179188,4,numeric__pressure_bar,PRESSURE_DEVIATION,0.02201008492384408,-1.4359279629361537
SH-MC-06-2025062700,0.38403118697194033,1,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04114437780559503,-1.285316249281959
SH-MC-06-2025062700,0.38403118697194033,2,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.03828742662619319,1.3619784257130636
SH-MC-06-2025062700,0.38403118697194033,3,numeric__temperature_c,THERMAL_STRESS,0.030925615885878072,1.4159848498428438
SH-MC-06-2025062700,0.38403118697194033,4,numeric__pressure_bar,PRESSURE_DEVIATION,0.02971526748674442,-1.0464359575827582
SH-MC-12-2025040300,0.38353134828127894,1,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.03808772519850597,-1.8689585182076982
SH-MC-12-2025040300,0.38353134828127894,2,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.0325934975597031,1.320044976869665
SH-MC-12-2025040300,0.38353134828127894,3,numeric__temperature_c,THERMAL_STRESS,0.028460630874389964,1.2933958094848759
SH-MC-12-2025040300,0.38353134828127894,4,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.0255668992580932,0.9774076699133845
SH-MC-09-2025052400,0.383338321962736,1,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04468705434294214,1.902905911162892
SH-MC-09-2025052400,0.383338321962736,2,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.044013772301358695,1.4406395533359797
SH-MC-09-2025052400,0.383338321962736,3,numeric__temperature_c,THERMAL_STRESS,0.036791616704475394,1.3681739903968158
SH-MC-09-2025052400,0.383338321962736,4,numeric__vibration_rms,HIGH_VIBRATION_PATTERN,0.026024533654499124,1.6349406224235246
SH-MC-09-2025031908,0.3829086080230217,1,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.043204331704015435,-1.5613545011441001
SH-MC-09-2025031908,0.3829086080230217,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.03948433939426947,1.7674109654190888
SH-MC-09-2025031908,0.3829086080230217,3,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.02854723522659255,1.443302154739698
SH-MC-09-2025031908,0.3829086080230217,4,numeric__temperature_c,THERMAL_STRESS,0.028013131487711364,2.0706060333237013
SH-MC-08-2025051208,0.3828591419954103,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.054532321321048946,1.5543053139112337
SH-MC-08-2025051208,0.3828591419954103,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.043448137002497174,-1.373383273725678
SH-MC-08-2025051208,0.3828591419954103,3,numeric__temperature_c,THERMAL_STRESS,0.034848088247250025,1.4017771116639985
SH-MC-08-2025051208,0.3828591419954103,4,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.03203832341285159,0.975960680999934
SH-MC-12-2025032708,0.38275820243709907,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.04456967520467959,1.5374043941044178
SH-MC-12-2025032708,0.38275820243709907,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04435977903243571,1.8882404543517342
SH-MC-12-2025032708,0.38275820243709907,3,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.043282665546547985,-1.2343336867623145
SH-MC-12-2025032708,0.38275820243709907,4,numeric__pressure_bar,PRESSURE_DEVIATION,0.025975990903583043,-1.0061997996803258
SH-MC-03-2025050616,0.38260149102603225,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.050406919047904376,1.7861104468163893
SH-MC-03-2025050616,0.38260149102603225,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04127315771191346,-1.5169612586080283
SH-MC-03-2025050616,0.38260149102603225,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.032933987122903026,1.5138644211042176
SH-MC-03-2025050616,0.38260149102603225,4,numeric__vibration_rms,HIGH_VIBRATION_PATTERN,0.02577936476798891,1.4633524367328592
SH-MC-09-2025050108,0.3824948826322921,1,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04722630827304083,-1.952890984642761
SH-MC-09-2025050108,0.3824948826322921,2,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.041997998492289246,1.6231322518992202
SH-MC-09-2025050108,0.3824948826322921,3,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.03812099154922715,1.7161983827960658
SH-MC-09-2025050108,0.3824948826322921,4,numeric__temperature_c,THERMAL_STRESS,0.03138966778996235,1.4328500525346917
SH-MC-07-2025042108,0.3824075528201737,1,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.039343707135561574,1.1040678120465615
SH-MC-07-2025042108,0.3824075528201737,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.03866020892566898,-1.089606427415391
SH-MC-07-2025042108,0.3824075528201737,3,categorical__machine_id_MC-07,MACHINE_BASELINE_EFFECT,0.02083667729849517,1.0
SH-MC-07-2025042108,0.3824075528201737,4,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.018594377167493584,0.8698121993342987
SH-MC-10-2025051400,0.3821809134569353,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.04830366837042488,1.3694746839159797
SH-MC-10-2025051400,0.3821809134569353,2,numeric__temperature_c,THERMAL_STRESS,0.04474181260130874,1.355001142285048
SH-MC-10-2025051400,0.3821809134569353,3,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04456664447254582,-1.2199040124333909
SH-MC-10-2025051400,0.3821809134569353,4,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.03736704256174696,2.030206119240316
SH-MC-02-2025033116,0.38206956862004376,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.049805082703877776,1.4319659358626107
SH-MC-02-2025033116,0.38206956862004376,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.03825153278380874,1.6250478404024649
SH-MC-02-2025033116,0.38206956862004376,3,numeric__temperature_c,THERMAL_STRESS,0.033982340338458435,1.3577455146855213
SH-MC-02-2025033116,0.38206956862004376,4,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.03031760004522921,-1.0464049150156123
SH-MC-09-2025041508,0.381970516852734,1,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.0405921112410785,-1.5422255445897417
SH-MC-09-2025041508,0.381970516852734,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.031977534055184526,1.1062582159210061
SH-MC-09-2025041508,0.381970516852734,3,numeric__temperature_c,THERMAL_STRESS,0.02899202832149104,1.2168259453953845
SH-MC-09-2025041508,0.381970516852734,4,numeric__pressure_bar,PRESSURE_DEVIATION,0.02592347555815974,-1.1886303223562427
SH-MC-08-2025040216,0.38131754272733615,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.05170599416518246,1.361452611704541
SH-MC-08-2025040216,0.38131754272733615,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.0431090994413246,1.7616710648241605
SH-MC-08-2025040216,0.38131754272733615,3,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.035383565344073005,-1.5145786568416468
SH-MC-08-2025040216,0.38131754272733615,4,numeric__temperature_c,THERMAL_STRESS,0.03243053622717367,1.6360559212024284
SH-MC-11-2025052600,0.3655984840782243,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.05225165231597703,1.5031269115553334
SH-MC-11-2025052600,0.3655984840782243,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04593691222541386,-1.458335618079794
SH-MC-11-2025052600,0.3655984840782243,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04076016800870855,1.116380428584268
SH-MC-11-2025052600,0.3655984840782243,4,numeric__temperature_c,THERMAL_STRESS,0.03116395911869982,1.8355437890784088
SH-MC-05-2025052608,0.36514173422137025,1,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04432369210002106,0.9754855744196664
SH-MC-05-2025052608,0.36514173422137025,2,numeric__temperature_c,THERMAL_STRESS,0.03716986794157664,1.3416526627505552
SH-MC-05-2025052608,0.36514173422137025,3,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.03693826573397906,1.3203056073517616
SH-MC-05-2025052608,0.36514173422137025,4,numeric__pressure_bar,PRESSURE_DEVIATION,0.024983910987765343,-1.1746496048083204
SH-MC-03-2025031708,0.3637121180258918,1,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.044792403910302446,-1.2747509046276593
SH-MC-03-2025031708,0.3637121180258918,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.035205098055703724,1.236979664600292
SH-MC-03-2025031708,0.3637121180258918,3,numeric__temperature_c,THERMAL_STRESS,0.02792336148754784,1.1320990616019357
SH-MC-03-2025031708,0.3637121180258918,4,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.025137877473588404,1.1540306217059637
SH-MC-10-2025031300,0.36136864532034985,1,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04684808489952361,-1.2153138798340812
SH-MC-10-2025031300,0.36136864532034985,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04524132146889191,1.234637444017257
SH-MC-10-2025031300,0.36136864532034985,3,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.03295514764034105,1.1317839332258572
SH-MC-10-2025031300,0.36136864532034985,4,numeric__pressure_bar,PRESSURE_DEVIATION,0.025308931339200126,-1.175171178311099
SH-MC-07-2025042200,0.3590685841056143,1,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.03926155287820886,1.3686754284668203
SH-MC-07-2025042200,0.3590685841056143,2,numeric__pressure_bar,PRESSURE_DEVIATION,0.020991680776818816,-1.203155927950446
SH-MC-07-2025042200,0.3590685841056143,3,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.019692173429814223,1.0635067249710388
SH-MC-07-2025042200,0.3590685841056143,4,numeric__temperature_c,THERMAL_STRESS,0.015475567022433684,1.5667806149296535
SH-MC-11-2025050308,0.35690356594507966,1,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.03754970790514238,1.3586626925411835
SH-MC-11-2025050308,0.35690356594507966,2,numeric__temperature_c,THERMAL_STRESS,0.03287900380786573,1.1638880908342686
SH-MC-11-2025050308,0.35690356594507966,3,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.023028459898439595,-0.9809652857794403
SH-MC-11-2025050308,0.35690356594507966,4,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.021698854459480936,1.217736367935367
SH-MC-07-2025040908,0.3538769046304589,1,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04493860104716462,-2.501448228279367
SH-MC-07-2025040908,0.3538769046304589,2,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.03596471875452376,1.728907636436726
SH-MC-07-2025040908,0.3538769046304589,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.03503005507825038,1.8707343118498327
SH-MC-07-2025040908,0.3538769046304589,4,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.02983520433220857,1.7022313743721693
SH-MC-06-2025041308,0.3443193045292166,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.04902413404082205,1.422372472635803
SH-MC-06-2025041308,0.3443193045292166,2,numeric__temperature_c,THERMAL_STRESS,0.018929610917289702,1.0628311766051934
SH-MC-06-2025041308,0.3443193045292166,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.01882235808611126,0.8510132211441528
SH-MC-06-2025041308,0.3443193045292166,4,numeric__pressure_bar,PRESSURE_DEVIATION,0.018090182310583257,-0.876784462569725
SH-MC-12-2025051300,0.338759802390971,1,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.0551546196926379,1.8938054270130091
SH-MC-12-2025051300,0.338759802390971,2,numeric__temperature_c,THERMAL_STRESS,0.0376090417311785,1.2773335122216438
SH-MC-12-2025051300,0.338759802390971,3,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.03130810942976754,-1.187925202873375
SH-MC-12-2025051300,0.338759802390971,4,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.030132619295437636,1.2603278619229656
SH-MC-09-2025052300,0.33802738506955077,1,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.0397317173366861,-1.6287017620393065
SH-MC-09-2025052300,0.33802738506955077,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.03421390281179679,1.5108628084796296
SH-MC-09-2025052300,0.33802738506955077,3,numeric__pressure_bar,PRESSURE_DEVIATION,0.02409129320025673,-1.4745113970429875
SH-MC-09-2025052300,0.33802738506955077,4,numeric__vibration_rms,HIGH_VIBRATION_PATTERN,0.016480754970098176,1.3901497984288653
SH-MC-02-2025033000,0.33712659973867837,1,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.035081331677996805,0.971926671582969
SH-MC-02-2025033000,0.33712659973867837,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.03266396828404083,-1.0295340661685615
SH-MC-02-2025033000,0.33712659973867837,3,numeric__pressure_bar,PRESSURE_DEVIATION,0.02515924848007796,-0.8958797191727775
SH-MC-02-2025033000,0.33712659973867837,4,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.018762972727092247,0.8163243858997106
SH-MC-02-2025040100,0.3337111070643317,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.05052476536505469,1.6541408707513006
SH-MC-02-2025040100,0.3337111070643317,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.03804169873024177,-1.267091745186382
SH-MC-02-2025040100,0.3337111070643317,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.03317762326829094,1.7573516486125944
SH-MC-02-2025040100,0.3337111070643317,4,numeric__temperature_c,THERMAL_STRESS,0.027158030784541393,1.3554561265863485
SH-MC-05-2025051900,0.33174923256849775,1,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.0442346921505301,1.242976816825539
SH-MC-05-2025051900,0.33174923256849775,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.036363156487306085,-1.2624351143687644
SH-MC-05-2025051900,0.33174923256849775,3,numeric__temperature_c,THERMAL_STRESS,0.027970060610338517,1.6458063524391375
SH-MC-05-2025051900,0.33174923256849775,4,numeric__pressure_bar,PRESSURE_DEVIATION,0.02475215033518329,-0.9507007155862819
SH-MC-02-2025041900,0.33022747537965846,1,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.03694100595812312,1.3778173324119356
SH-MC-02-2025041900,0.33022747537965846,2,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.03135441303450787,1.1355820724515813
SH-MC-02-2025041900,0.33022747537965846,3,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.031307925359560326,-0.9627651301861306
SH-MC-02-2025041900,0.33022747537965846,4,numeric__temperature_c,THERMAL_STRESS,0.029833550846773353,1.2991836725238666
SH-MC-06-2025030908,0.3250804011202544,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.059014036492692226,1.7602134565198706
SH-MC-06-2025030908,0.3250804011202544,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.030727450814393247,1.244924649532424
SH-MC-06-2025030908,0.3250804011202544,3,numeric__pressure_bar,PRESSURE_DEVIATION,0.010368306661680019,-2.047378579460531
SH-MC-06-2025030908,0.3250804011202544,4,numeric__vibration_rms,HIGH_VIBRATION_PATTERN,0.010127754742446616,1.0461721288337607
SH-MC-05-2025051916,0.32283877203410055,1,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.03493933752404202,1.5021288629207494
SH-MC-05-2025051916,0.32283877203410055,2,numeric__temperature_c,THERMAL_STRESS,0.026393672526622166,1.6854733112398579
SH-MC-05-2025051916,0.32283877203410055,3,numeric__pressure_bar,PRESSURE_DEVIATION,0.022646545629718857,-1.0937937739115824
SH-MC-05-2025051916,0.32283877203410055,4,numeric__vibration_rms,HIGH_VIBRATION_PATTERN,0.020314713682790347,1.3324017296034312
SH-MC-06-2025032316,0.3220583233006723,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.04376250505918155,1.6813314167552522
SH-MC-06-2025032316,0.3220583233006723,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04044977853635064,-1.9006450438629618
SH-MC-06-2025032316,0.3220583233006723,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.03079036746728602,1.4817631501611985
SH-MC-06-2025032316,0.3220583233006723,4,numeric__vibration_rms,HIGH_VIBRATION_PATTERN,0.021310129339451776,1.77120123525833
SH-MC-02-2025062908,0.3189020139511471,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.05344922102085306,1.5907211281577918
SH-MC-02-2025062908,0.3189020139511471,2,numeric__temperature_c,THERMAL_STRESS,0.03801025650555939,1.4002799565932396
SH-MC-02-2025062908,0.3189020139511471,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.03726730985361199,1.1167222635922258
SH-MC-02-2025062908,0.3189020139511471,4,numeric__vibration_rms,HIGH_VIBRATION_PATTERN,0.020780737684198757,1.47069495205317
SH-MC-09-2025052408,0.3177248696574629,1,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.044531930122473806,2.0352097193730216
SH-MC-09-2025052408,0.3177248696574629,2,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.03795600641147812,1.5644413962084915
SH-MC-09-2025052408,0.3177248696574629,3,numeric__temperature_c,THERMAL_STRESS,0.029342544787581092,1.807807138287094
SH-MC-09-2025052408,0.3177248696574629,4,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.025268508930283283,-1.0862756737011423
SH-MC-11-2025051716,0.3144789372395162,1,numeric__temperature_c,THERMAL_STRESS,0.031046077734270094,1.3011345390669846
SH-MC-11-2025051716,0.3144789372395162,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.03044983509546069,0.9884523047277247
SH-MC-11-2025051716,0.3144789372395162,3,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.025514413537511167,1.2810143874315807
SH-MC-11-2025051716,0.3144789372395162,4,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.025386798605803725,-1.8374510965857511
SH-MC-12-2025061716,0.3139112002371834,1,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.03592726119424056,1.5176675375682422
SH-MC-12-2025061716,0.3139112002371834,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.0266426719752658,-1.0120272698895012
SH-MC-12-2025061716,0.3139112002371834,3,numeric__temperature_c,THERMAL_STRESS,0.0244179414554126,1.536210287559949
SH-MC-12-2025061716,0.3139112002371834,4,numeric__pressure_bar,PRESSURE_DEVIATION,0.02107909389425656,-1.420356188806945
SH-MC-05-2025041100,0.31372404769430795,1,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.03167370706388865,-1.664400177460512
SH-MC-05-2025041100,0.31372404769430795,2,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.02803466000450295,1.130757546268366
SH-MC-05-2025041100,0.31372404769430795,3,numeric__vibration_rms,HIGH_VIBRATION_PATTERN,0.01785545721327474,1.7840253460874258
SH-MC-05-2025041100,0.31372404769430795,4,numeric__pressure_bar,PRESSURE_DEVIATION,0.015393137378914594,-1.3735882762822147
SH-MC-11-2025052616,0.3134801979606588,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.04919773184401206,1.724387286954437
SH-MC-11-2025052616,0.3134801979606588,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.03699106291799987,1.3809880450045269
SH-MC-11-2025052616,0.3134801979606588,3,numeric__temperature_c,THERMAL_STRESS,0.033754157338959895,1.9395789479993903
SH-MC-11-2025052616,0.3134801979606588,4,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.02836660154262061,-1.858807382382749
SH-MC-02-2025033008,0.31336588677010313,1,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04082212085542483,1.095832607561947
SH-MC-02-2025033008,0.31336588677010313,2,numeric__temperature_c,THERMAL_STRESS,0.025246162471254892,0.6092265771307185
SH-MC-02-2025033008,0.31336588677010313,3,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.02235665755716397,0.6755258399665667
SH-MC-02-2025033008,0.31336588677010313,4,numeric__vibration_rms,HIGH_VIBRATION_PATTERN,0.011278129182141852,0.5759454927277012
SH-MC-05-2025050708,0.30021190686793003,1,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.041552652669093165,1.2458818598863945
SH-MC-05-2025050708,0.30021190686793003,2,numeric__temperature_c,THERMAL_STRESS,0.03245030379036746,1.2186172021490504
SH-MC-05-2025050708,0.30021190686793003,3,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.029961841422845567,-1.181044940582377
SH-MC-05-2025050708,0.30021190686793003,4,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.027885559718462485,1.1570292782841451
SH-MC-05-2025062908,0.29801700567708167,1,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.041634535984420684,1.369708873593815
SH-MC-05-2025062908,0.29801700567708167,2,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.020379446934469546,1.1467385508196415
SH-MC-05-2025062908,0.29801700567708167,3,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.018937906483776,-1.1581055231497286
SH-MC-05-2025062908,0.29801700567708167,4,numeric__pressure_bar,PRESSURE_DEVIATION,0.016147781960785767,-0.7534733919114339
SH-MC-11-2025052516,0.29592602142946384,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.04232545782495551,1.3994115607353141
SH-MC-11-2025052516,0.29592602142946384,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.034434005472978396,0.9840766203741385
